,species_name,coded_property_name,collapsed_data
745,Carex_physodes,maximum_inflorescence_length,"2cm,3cm"
746,Carex_physodes,maximum_inflorescence_width,"1.2cm,2cm"
747,Carex_physodes,maximum_leaf_width,"1mm,2mm"
748,Carex_physodes,maximum_plant_height,";20cm,25cm;"
749,Carex_pilosa,maximum_leaf_width,"5mm,8mm"
750,Carex_pilosa,maximum_plant_height,";30cm,60cm"
751,Carex_pisiformis,maximum_leaf_width,"3mm,4mm;2mm,3mm"
752,Carex_pisiformis,maximum_plant_height,";15cm,50cm;"
753,Carex_planiculmis,maximum_leaf_width,"5mm,10mm"
754,Carex_planiculmis,maximum_plant_height,";30cm,45cm"
755,Carex_planiscapa,maximum_leaf_width,"3.5mm,7mm"
756,Carex_planiscapa,maximum_plant_height,";8cm,18cm;"
757,Carex_platysperma,maximum_leaf_width,"2mm,2.5mm"
758,Carex_platysperma,maximum_plant_height,";40cm,50cm;"
759,Carex_plectobasis,maximum_plant_height,";20cm,65cm;"
760,Carex_poculisquama,maximum_leaf_width,"3mm,4mm"
761,Carex_poculisquama,maximum_plant_height,";;30cm,50cm;"
762,Carex_polymascula,maximum_leaf_width,"3mm,4mm"
763,Carex_polymascula,maximum_plant_height,";60cm,70cm"
764,Carex_polyschoenoides,maximum_leaf_width,"2mm,3mm"
765,Carex_polyschoenoides,maximum_plant_height,";20cm,35cm;"
766,Carex_pomiensis,maximum_leaf_width,"2mm,3mm"
767,Carex_pomiensis,maximum_plant_height,";40cm,50cm"
768,Carex_praeclara,maximum_leaf_width,"3mm,5mm"
769,Carex_praeclara,maximum_plant_height,";20cm,30cm"
770,Carex_praelonga,maximum_leaf_width,"6mm,8mm"
771,Carex_praelonga,maximum_plant_height,";60cm,90cm"
772,Carex_prolongata,maximum_leaf_width,"2mm,4mm"
773,Carex_prolongata,maximum_plant_height,;;
774,Carex_pruinosa,maximum_leaf_width,"3mm,5mm"
775,Carex_pruinosa,maximum_plant_height,";30cm,80cm"
776,Carex_przewalskii,maximum_leaf_width,"2mm,3mm"
777,Carex_przewalskii,maximum_plant_height,";15cm,45cm"
778,Carex_pseudocuraica,maximum_inflorescence_length,"1.5cm,3cm"
779,Carex_pseudocuraica,maximum_leaf_width,"1.5mm,3mm"
780,Carex_pseudocuraica,maximum_plant_height,";15cm,40cm"
781,Carex_pseudocyperus,maximum_leaf_width,"5mm,8mm"
782,Carex_pseudocyperus,maximum_plant_height,";30cm,70cm"
783,Carex_pseudodispalata,maximum_leaf_width,"4mm,8mm"
784,Carex_pseudodispalata,maximum_plant_height,";40cm,60cm"
785,Carex_pseudofoetida,maximum_inflorescence_length,"6mm,12mm"
786,Carex_pseudofoetida,maximum_inflorescence_width,"6mm,8mm"
787,Carex_pseudofoetida,maximum_leaf_width,"1mm,2mm"
788,Carex_pseudofoetida,maximum_plant_height,";3cm,10cm"
789,Carex_pseudohumilis,maximum_leaf_width,"1.2mm,2mm"
790,Carex_pseudohumilis,maximum_plant_height,";3cm,5cm;"
791,Carex_pseudolaticeps,maximum_leaf_width,"6mm,10mm"
792,Carex_pseudolaticeps,maximum_plant_height,";0cm,33cm"
793,Carex_pseudoligulata,maximum_leaf_width,"5mm,9mm"
794,Carex_pseudoligulata,maximum_plant_height,";35cm,65cm"
795,Carex_pseudolongerostrata,maximum_leaf_width,"1.5mm,3.5mm"
796,Carex_pseudolongerostrata,maximum_plant_height,";15cm,30cm;"
797,Carex_pseudophyllocephala,maximum_leaf_width,"2mm,5mm"
798,Carex_pseudophyllocephala,maximum_plant_height,";12cm,15cm;"
799,Carex_pseudosupina,maximum_leaf_width,"0.5mm,1mm;"
800,Carex_pseudosupina,maximum_plant_height,";;5cm,8cm"
801,Carex_pseudotristachya,maximum_leaf_width,"3mm,5mm"
802,Carex_pseudotristachya,maximum_plant_height,";15cm,20cm;"
803,Carex_psychrophila,maximum_leaf_width,"2mm,3mm"
804,Carex_psychrophila,maximum_plant_height,";30cm,60cm;"
805,Carex_pterocaulos,maximum_leaf_width,"10mm,11mm"
806,Carex_pterocaulos,maximum_plant_height,";40cm,45cm;1.2mm,1.5mm"
807,Carex_pumila,maximum_leaf_width,"3mm,4mm"
808,Carex_pumila,maximum_plant_height,";10cm,30cm"
809,Carex_purpureosquamata,maximum_leaf_width,"4mm,7mm"
810,Carex_purpureosquamata,maximum_plant_height,";60cm,65cm"
811,Carex_purpureotincta,maximum_leaf_width,"7mm,12mm"
812,Carex_purpureotincta,maximum_plant_height,";60cm,90cm"
813,Carex_purpureovagina,maximum_leaf_width,
814,Carex_purpureovagina,maximum_plant_height,";25cm,28cm"
815,Carex_putuoensis,maximum_leaf_width,"2mm,4mm"
816,Carex_putuoensis,maximum_plant_height,;
817,Carex_pycnostachya,maximum_leaf_width,"4mm,6mm"
818,Carex_pycnostachya,maximum_plant_height,";10cm,50cm"
819,Carex_qingdaoensis,maximum_leaf_width,"3mm,5mm"
820,Carex_qingdaoensis,maximum_plant_height,";30cm,40cm;"
821,Carex_qinghaiensis,maximum_leaf_width,"2mm,4mm"
822,Carex_qinghaiensis,maximum_plant_height,";30cm,40cm"
823,Carex_qingliangensis,maximum_leaf_width,"4mm,7mm"
824,Carex_qingliangensis,maximum_plant_height,";40cm,55cm;"
825,Carex_qingyangensis,maximum_leaf_width,"3mm,4mm"
826,Carex_qingyangensis,maximum_plant_height,";25cm,40cm"
827,Carex_qiyunensis,maximum_leaf_width,"2mm,3mm"
828,Carex_qiyunensis,maximum_plant_height,";30cm,40cm;"
829,Carex_quadriflora,maximum_leaf_width,"2mm,4mm"
830,Carex_quadriflora,maximum_plant_height,";15cm,30cm"
831,Carex_raddei,maximum_leaf_width,"3mm,4mm"
832,Carex_raddei,maximum_plant_height,";35cm,100cm"
833,Carex_radiciflora,maximum_leaf_width,"1.4cm,2cm;35cm,70cm"
834,Carex_radiciflora,maximum_plant_height,
835,Carex_radicina,maximum_leaf_width,"6mm,8mm"
836,Carex_radicina,maximum_plant_height,";30cm,50cm"
837,Carex_rafflesiana,maximum_leaf_width,"10mm,13mm"
838,Carex_rafflesiana,maximum_plant_height,"80cm,200cm"
839,Carex_rara,maximum_inflorescence_length,"4mm,12mm;4mm,10mm"
840,Carex_rara,maximum_leaf_width,"0.5mm,1mm"
841,Carex_rara,maximum_plant_height,";20cm,30cm"
842,Carex_recurvisaccus,maximum_leaf_width,"0.7cm,1.5cm"
843,Carex_recurvisaccus,maximum_plant_height,";55cm,75cm"
844,Carex_regeliana,maximum_leaf_width,"3mm,5mm"
845,Carex_regeliana,maximum_plant_height,";40cm,70cm;"
846,Carex_remotiuscula,maximum_leaf_width,"1mm,2mm"
847,Carex_remotiuscula,maximum_plant_height,";30cm,50cm;"
848,Carex_reptabunda,maximum_inflorescence_length,"8mm,12mm"
849,Carex_reptabunda,maximum_inflorescence_width,"4mm,10mm"
850,Carex_reptabunda,maximum_leaf_width,"1mm,1.5mm"
851,Carex_reptabunda,maximum_plant_height,";10cm,60cm;"
852,Carex_retrofracta,maximum_leaf_width,"1cm,1.8cm"
853,Carex_retrofracta,maximum_plant_height,";60cm,100cm"
854,Carex_rhizopoda,maximum_inflorescence_length,";40mm,70mm;1cm,2cm"
855,Carex_rhizopoda,maximum_inflorescence_width,"2mm,3mm"
856,Carex_rhizopoda,maximum_leaf_width,"2mm,4mm"
857,Carex_rhizopoda,maximum_plant_height,";30cm,60cm"
858,Carex_rhynchachaenium,maximum_leaf_width,"15cm,28cm;2mm,3mm"
859,Carex_rhynchachaenium,maximum_plant_height,";5cm,10cm"
860,Carex_rhynchophora,maximum_leaf_width,"2mm,5mm"
861,Carex_rhynchophora,maximum_plant_height,";30cm,60cm;"
862,Carex_rhynchophysa,maximum_leaf_width,"8mm,15mm"
863,Carex_rhynchophysa,maximum_plant_height,";60cm,100cm"
864,Carex_ridongensis,maximum_leaf_width,"2mm,3mm"
865,Carex_ridongensis,maximum_plant_height,";70cm,80cm;"
866,Carex_riparia,maximum_leaf_width,"10mm,15mm"
867,Carex_riparia,maximum_plant_height,";60cm,150cm"
868,Carex_rochebrunii,maximum_leaf_width,"2mm,3mm"
869,Carex_rochebrunii,maximum_plant_height,";25cm,50cm;"
870,Carex_rostrata,maximum_leaf_width,"2mm,5mm"
871,Carex_rostrata,maximum_plant_height,";40cm,100cm"
872,Carex_rubrobrunnea,maximum_leaf_width,"3mm,4mm"
873,Carex_rubrobrunnea,maximum_plant_height,";20cm,60cm"
874,Carex_rugata,maximum_leaf_width,"4mm,5mm;2mm,4mm"
875,Carex_rugata,maximum_plant_height,";20cm,50cm;"
876,Carex_rugulosa,maximum_leaf_width,"3mm,5mm"
877,Carex_rugulosa,maximum_plant_height,";50cm,80cm"
878,Carex_sabulosa,maximum_leaf_width,"2mm,3.5mm"
879,Carex_sabulosa,maximum_plant_height,";15cm,40cm"
880,Carex_sadoensis,maximum_leaf_width,"2mm,4mm"
881,Carex_sadoensis,maximum_plant_height,";30cm,60cm"
882,Carex_sagaensis,maximum_inflorescence_length,"6mm,8mm"
883,Carex_sagaensis,maximum_leaf_width,
884,Carex_sagaensis,maximum_plant_height,;
885,Carex_satakeana,maximum_leaf_width,"2mm,3mm"
886,Carex_satakeana,maximum_plant_height,";5cm,30cm;"
887,Carex_satsumensis,maximum_inflorescence_length,"3cm,8cm"
888,Carex_satsumensis,maximum_inflorescence_width,"1cm,1.7cm"
889,Carex_satsumensis,maximum_leaf_width,"1.5mm,7mm"
890,Carex_satsumensis,maximum_plant_height,"7cm,20cm"
891,Carex_saxicola,maximum_leaf_width,"8mm,10mm"
892,Carex_saxicola,maximum_plant_height,";0cm,65cm"
893,Carex_scabrifolia,maximum_leaf_width,"2mm,3mm"
894,Carex_scabrifolia,maximum_plant_height,";;30cm,60cm"
895,Carex_scabrirostris,maximum_leaf_width,"1mm,3mm"
896,Carex_scabrirostris,maximum_plant_height,";25cm,70cm;"
897,Carex_scabrisacca,maximum_plant_height,";30cm,40cm"
898,Carex_scaposa,maximum_leaf_width,"2cm,5cm"
899,Carex_scaposa,maximum_plant_height,"20cm,80cm"
900,Carex_schmidtii,maximum_leaf_width,"2mm,3mm"
901,Carex_schmidtii,maximum_plant_height,";30cm,80cm;"
902,Carex_schneideri,maximum_leaf_width,"2mm,4mm"
903,Carex_schneideri,maximum_plant_height,";60cm,90cm"
904,Carex_sclerocarpa,maximum_leaf_width,"3mm,6mm"
905,Carex_sclerocarpa,maximum_plant_height,";30cm,60cm"
906,Carex_scolopendriformis,maximum_plant_height,";15cm,30cm;0.5mm,0.8mm;"
907,Carex_sedakowii,maximum_leaf_width,
908,Carex_sedakowii,maximum_plant_height,";8cm,40cm;"
909,Carex_sendaica,maximum_leaf_width,"2mm,3mm"
910,Carex_sendaica,maximum_plant_height,";;;10cm,35cm;;10cm,35cm;"
911,Carex_serreana,maximum_leaf_width,"2mm,3mm"
912,Carex_serreana,maximum_plant_height,";25cm,60cm;"
913,Carex_setigera,maximum_leaf_width,"1mm,3mm"
914,Carex_setigera,maximum_plant_height,";;;8cm,35cm;;25cm,35cm;8cm,15cm"
915,Carex_setosa,maximum_leaf_width,"2mm,4mm"
916,Carex_setosa,maximum_plant_height,";15cm,45cm;"
917,Carex_shaanxiensis,maximum_leaf_width,"1mm,2mm"
918,Carex_shaanxiensis,maximum_plant_height,";30cm,35cm;;"
919,Carex_shandanica,maximum_leaf_width,"2mm,3mm"
920,Carex_shandanica,maximum_plant_height,";25cm,40cm"
921,Carex_shangchengensis,maximum_leaf_width,"4mm,7mm"
922,Carex_shangchengensis,maximum_plant_height,";20cm,45cm"
923,Carex_shanghangensis,maximum_leaf_width,"1mm,2mm"
924,Carex_shanghangensis,maximum_plant_height,";15cm,40cm;"
925,Carex_shuangbaiensis,maximum_leaf_width,"3mm,6mm"
926,Carex_shuangbaiensis,maximum_plant_height,;
927,Carex_shuchengensis,maximum_leaf_width,"6mm,10mm"
928,Carex_shuchengensis,maximum_plant_height,";30cm,45cm;2mm,2.5mm"
929,Carex_sichouensis,maximum_leaf_width,"4mm,5mm"
930,Carex_sichouensis,maximum_plant_height,";40cm,100cm;1.5mm,2mm"
931,Carex_siderosticta,maximum_leaf_width,"5mm,10mm;1cm,2.5cm"
932,Carex_siderosticta,maximum_plant_height,";0cm,30cm"
933,Carex_simulans,maximum_leaf_width,"3mm,5mm"
934,Carex_simulans,maximum_plant_height,";30cm,70cm;"
935,Carex_sinoaristata,maximum_leaf_width,"3mm,6mm"
936,Carex_sinoaristata,maximum_plant_height,";35cm,75cm"
937,Carex_sinodissitiflora,maximum_leaf_width,"3mm,6mm"
938,Carex_sinodissitiflora,maximum_plant_height,";20cm,55cm;"
939,Carex_siroumensis,maximum_leaf_width,"1mm,2mm"
940,Carex_siroumensis,maximum_plant_height,";10cm,22cm;"
941,Carex_sociata,maximum_leaf_width,"3mm,6mm"
942,Carex_sociata,maximum_plant_height,";20cm,50cm;"
943,Carex_songorica,maximum_leaf_width,"3mm,5mm"
944,Carex_songorica,maximum_plant_height,";30cm,50cm"
945,Carex_spachiana,maximum_leaf_width,"2mm,3mm"
946,Carex_spachiana,maximum_plant_height,";30cm,60cm;"
947,Carex_speciosa,maximum_leaf_width,"10mm,16mm;4mm,10mm;2.5mm,5mm;1cm,1.6cm;0.4cm,1cm"
948,Carex_speciosa,maximum_plant_height,";;15cm,30cm;1mm,1.5mm;"
949,Carex_stenocarpa,maximum_leaf_width,"2mm,5mm"
950,Carex_stenocarpa,maximum_plant_height,";20cm,55cm"
951,Carex_stipata,maximum_inflorescence_length,"3.5cm,5cm"
952,Carex_stipata,maximum_inflorescence_width,"1cm,1.5cm"
953,Carex_stipata,maximum_leaf_width,"6mm,7mm"
954,Carex_stipata,maximum_plant_height,";40cm,70cm"
955,Carex_stipitinux,maximum_leaf_width,"4mm,5mm"
956,Carex_stipitinux,maximum_plant_height,";;60cm,100cm;0cm,15cm"
957,Carex_stipitiutriculata,maximum_inflorescence_length,";5mm,8mm"
958,Carex_stipitiutriculata,maximum_leaf_width,
959,Carex_stipitiutriculata,maximum_plant_height,";5cm,8cm;"
960,Carex_stramentitia,maximum_leaf_width,"1mm,2mm"
961,Carex_stramentitia,maximum_plant_height,"30cm,75cm"
962,Carex_subcapitata,maximum_leaf_width,"3mm,5mm"
963,Carex_subcapitata,maximum_plant_height,";20cm,30cm"
964,Carex_subcernua,maximum_leaf_width,"3mm,5mm"
965,Carex_subcernua,maximum_plant_height,";40cm,65cm"
966,Carex_subebracteata,maximum_leaf_width,"1.5mm,2.5mm"
967,Carex_subebracteata,maximum_plant_height,";15cm,30cm;"
968,Carex_subfilicinoides,maximum_leaf_width,"7mm,12mm"
969,Carex_subfilicinoides,maximum_plant_height,"50cm,90cm"
970,Carex_submollicula,maximum_leaf_width,"2mm,4mm"
971,Carex_submollicula,maximum_plant_height,";15cm,20cm"
972,Carex_subperakensis,maximum_leaf_width,"7mm,11mm"
973,Carex_subperakensis,maximum_plant_height,";50cm,70cm"
974,Carex_subpumila,maximum_leaf_width,"1.5mm,2mm"
975,Carex_subpumila,maximum_plant_height,"10cm,30cm"
976,Carex_subtransversa,maximum_leaf_width,"2mm,4mm"
977,Carex_subtransversa,maximum_plant_height,";15cm,30cm;"
978,Carex_subtumida,maximum_leaf_width,"6mm,7mm"
979,Carex_subtumida,maximum_plant_height,";45cm,75cm"
980,Carex_sutchuensis,maximum_leaf_width,
981,Carex_sutchuensis,maximum_plant_height,";20cm,30cm;"
982,Carex_taihuensis,maximum_plant_height,";40cm,65cm;"
983,Carex_taipaishanica,maximum_plant_height,";15cm,40cm;"
984,Carex_taldycola,maximum_leaf_width,"2mm,4mm"
985,Carex_taldycola,maximum_plant_height,";5.5cm,8cm;"
986,Carex_tangiana,maximum_leaf_width,"2mm,3mm"
987,Carex_tangiana,maximum_plant_height,";30cm,40cm"
988,Carex_tangii,maximum_leaf_width,"2mm,3mm"
989,Carex_tangii,maximum_plant_height,";;30cm,40cm"
990,Carex_tangulashanensis,maximum_leaf_width,"2mm,3mm"
991,Carex_tangulashanensis,maximum_plant_height,";2cm,4cm"
992,Carex_tapinzensis,maximum_leaf_width,"2mm,4mm"
993,Carex_tapinzensis,maximum_plant_height,";15cm,70cm;;"
994,Carex_tarunensis,maximum_leaf_width,"2mm,3mm"
995,Carex_tarunensis,maximum_plant_height,";20cm,60cm"
996,Carex_tatsiensis,maximum_leaf_width,"1mm,2mm"
997,Carex_tatsiensis,maximum_plant_height,";15cm,30cm;"
998,Carex_tatsutakensis,maximum_leaf_width,"2.5mm,8mm"
999,Carex_tatsutakensis,maximum_plant_height,";;10cm,30cm"
1000,Carex_teinogyna,maximum_leaf_width,"2.5mm,3mm"
1001,Carex_teinogyna,maximum_plant_height,"60cm,90cm;;25cm,60cm;"
1002,Carex_tenebrosa,maximum_leaf_width,"5mm,8mm"
1003,Carex_tenebrosa,maximum_plant_height,";60cm,150cm"
1004,Carex_tenuiflora,maximum_leaf_width,"1mm,1.5mm"
1005,Carex_tenuiflora,maximum_plant_height,";20cm,50cm;"
1006,Carex_tenuiformis,maximum_leaf_width,"2mm,2.5mm"
1007,Carex_tenuiformis,maximum_plant_height,";20cm,40cm;"
1008,Carex_tenuipaniculata,maximum_leaf_width,"4mm,5mm"
1009,Carex_tenuipaniculata,maximum_plant_height,"30cm,40cm;"
1010,Carex_tenuispicula,maximum_leaf_width,"2mm,3mm"
1011,Carex_teres,maximum_leaf_width,"4mm,6mm"
1012,Carex_teres,maximum_plant_height,";40cm,90cm"
1013,Carex_thibetica,maximum_leaf_width,";5mm,17mm;6mm,12mm;6mm,17mm"
1014,Carex_thibetica,maximum_plant_height,";35cm,50cm"
1015,Carex_thomsonii,maximum_inflorescence_length,"5cm,9.5cm"
1016,Carex_thomsonii,maximum_leaf_width,"2.5mm,3mm"
1017,Carex_thomsonii,maximum_plant_height,";15cm,30cm"
1018,Carex_thunbergii,maximum_leaf_width,
1019,Carex_thunbergii,maximum_plant_height,";40cm,100cm"
1020,Carex_tianmushanica,maximum_leaf_width,"4mm,7mm"
1021,Carex_tianmushanica,maximum_plant_height,";;30cm,50cm;"
1022,Carex_transversa,maximum_leaf_width,"3mm,5mm"
1023,Carex_transversa,maximum_plant_height,";;30cm,60cm"
1024,Carex_tricephala,maximum_leaf_width,"4mm,8mm"
1025,Carex_tricephala,maximum_plant_height,"18cm,40cm;"
1026,Carex_tristachya,maximum_leaf_width,"4mm,5mm;2mm,4mm"
1027,Carex_tristachya,maximum_plant_height,";20cm,45cm;"
1028,Carex_truncatigluma,maximum_plant_height,";;10cm,30cm;"
1029,Carex_tsaiana,maximum_leaf_width,"1mm,1.5mm"
1030,Carex_tsaiana,maximum_plant_height,";13cm,16cm;"
1031,Carex_tsiangii,maximum_leaf_width,"5mm,7mm"
1032,Carex_tsiangii,maximum_plant_height,"40cm,60cm"
1033,Carex_tsoi,maximum_leaf_width,"1mm,5.5mm"
1034,Carex_tsoi,maximum_plant_height,";3cm,15cm"
1035,Carex_tuminensis,maximum_leaf_width,"6mm,10mm"
1036,Carex_tuminensis,maximum_plant_height,";60cm,100cm"
1037,Carex_tungfangensis,maximum_leaf_width,"6mm,7mm"
1038,Carex_tungfangensis,maximum_plant_height,";0cm,80cm;"
1039,Carex_turkestanica,maximum_leaf_width,"1mm,3mm"
1040,Carex_turkestanica,maximum_plant_height,";10cm,30cm"
1041,Carex_uda,maximum_inflorescence_length,";;6mm,12mm"
1042,Carex_uda,maximum_leaf_width,"2mm,3mm"
1043,Carex_ulobasis,maximum_leaf_width,"1mm,2.5mm"
1044,Carex_ulobasis,maximum_plant_height,";15cm,25cm"
1045,Carex_unisexualis,maximum_inflorescence_length,"2.5cm,8cm"
1046,Carex_unisexualis,maximum_inflorescence_width,"0.7cm,1cm;;5mm,6mm"
1047,Carex_unisexualis,maximum_leaf_width,"1mm,2.5mm"
1048,Carex_unisexualis,maximum_plant_height,"10cm,15cm;;15cm,50cm"
1049,Carex_urelytra,maximum_leaf_width,"3mm,5mm"
1050,Carex_urelytra,maximum_plant_height,";20cm,60cm"
1051,Carex_ussuriensis,maximum_leaf_width,
1052,Carex_ussuriensis,maximum_plant_height,";20cm,40cm"
1053,Carex_vaginata,maximum_leaf_width,"3mm,5mm;;;;3mm,5mm"
1054,Carex_vaginata,maximum_plant_height,";20cm,50cm;"
1055,Carex_vanheurckii,maximum_leaf_width,"1mm,2mm"
1056,Carex_vanheurckii,maximum_plant_height,";10cm,30cm;"
1057,Carex_vesicaria,maximum_leaf_width,"2mm,5mm"
1058,Carex_vesicaria,maximum_plant_height,";30cm,100cm"
1059,Carex_vesicata,maximum_leaf_width,"3mm,4mm"
1060,Carex_vesicata,maximum_plant_height,";30cm,70cm"
1061,Carex_viridimarginata,maximum_leaf_width,
1062,Carex_viridimarginata,maximum_plant_height,";15cm,20cm;"
1063,Carex_vulpina,maximum_inflorescence_length,"3cm,4.5cm"
1064,Carex_vulpina,maximum_inflorescence_width,"1.5cm,2cm"
1065,Carex_vulpina,maximum_leaf_width,"5mm,7mm"
1066,Carex_vulpina,maximum_plant_height,";40cm,70cm"
1067,Carex_wahuensis,maximum_leaf_width,"3mm,12mm"
1068,Carex_wahuensis,maximum_plant_height,";20cm,100cm;1mm,2mm"
1069,Carex_wawuensis,maximum_leaf_width,"5mm,6mm"
1070,Carex_wawuensis,maximum_plant_height,";0cm,50cm;"
1071,Carex_wenshanensis,maximum_leaf_width,"4mm,5mm"
1072,Carex_wenshanensis,maximum_plant_height,";50cm,60cm"
1073,Carex_wui,maximum_leaf_width,"4mm,8mm"
1074,Carex_wui,maximum_plant_height,";50cm,100cm"
1075,Carex_wushanensis,maximum_leaf_width,"1.5mm,3mm"
1076,Carex_wushanensis,maximum_plant_height,";28cm,40cm;"
1077,Carex_wutuensis,maximum_leaf_width,"1.5mm,2mm"
1078,Carex_wutuensis,maximum_plant_height,";30cm,40cm;"
1079,Carex_wuyishanensis,maximum_leaf_width,"5mm,7mm"
1080,Carex_wuyishanensis,maximum_plant_height,";50cm,65cm"
1081,Carex_xiangxiensis,maximum_leaf_width,"0mm,17mm"
1082,Carex_xiangxiensis,maximum_plant_height,";40cm,90cm"
1083,Carex_xiphium,maximum_leaf_width,"6mm,8mm"
1084,Carex_xiphium,maximum_plant_height,";30cm,45cm"
1085,Carex_yajiangensis,maximum_leaf_width,"1mm,2mm"
1086,Carex_yajiangensis,maximum_plant_height,";40cm,50cm"
1087,Carex_yamatsutana,maximum_inflorescence_length,"1cm,2cm"
1088,Carex_yamatsutana,maximum_leaf_width,"2mm,3mm"
1089,Carex_yamatsutana,maximum_plant_height,;;
1090,Carex_yangshuoensis,maximum_leaf_width,"7mm,10mm"
1091,Carex_yangshuoensis,maximum_plant_height,";20cm,40cm"
1092,Carex_ypsilandrifolia,maximum_leaf_width,"1.5cm,3cm"
1093,Carex_ypsilandrifolia,maximum_plant_height,"15cm,20cm"
1094,Carex_yuexiensis,maximum_leaf_width,"0.5mm,1.5mm"
1095,Carex_yuexiensis,maximum_plant_height,";20cm,35cm"
1096,Carex_yulungshanensis,maximum_leaf_width,"1mm,2mm"
1097,Carex_yulungshanensis,maximum_plant_height,"0cm,50cm"
1098,Carex_yunlingensis,maximum_leaf_width,"4mm,5mm"
1099,Carex_yunlingensis,maximum_plant_height,";30cm,40cm;"
1100,Carex_yunnanensis,maximum_leaf_width,"2mm,3mm"
1101,Carex_yunnanensis,maximum_plant_height,"50cm,85cm;;20cm,50cm;"
1102,Carex_yunyiana,maximum_inflorescence_length,";2cm,2.5cm"
1103,Carex_yunyiana,maximum_plant_height,";20cm,40cm;"
1104,Carex_zekogensis,maximum_leaf_width,"1mm,2mm"
1105,Carex_zekogensis,maximum_plant_height,";15cm,20cm;;0.3mm,0.8mm"
1106,Carex_zhenkangensis,maximum_leaf_width,"7mm,10mm"
1107,Carex_zhenkangensis,maximum_plant_height,";65cm,70cm"
1108,Carex_zhonghaiensis,maximum_leaf_width,"2mm,3mm"
1109,Carex_zhonghaiensis,maximum_plant_height,";40cm,70cm;1.5mm,2mm"
1110,Carex_zizaniifolia,maximum_leaf_width,"2cm,2.5cm"
1111,Carex_zizaniifolia,maximum_plant_height,"60cm,70cm"
1112,Carex_zunyiensis,maximum_leaf_width,"1cm,1.5cm;25cm,70cm"
1113,Carex_zunyiensis,maximum_plant_height,
